"","Gene","Contrast","Estimate","Pr(>|t|)","FDR","TargetName","RTS_ID"
"250","AIF1","normal - DKD",0.580189645794716,0.201064579898252,0.876619682056203,"AIF1","RTS0035497"
"251","AIF1L","normal - DKD",0.669906674381936,0.0711044444517868,0.817127136204832,"AIF1L","RTS0034975"
"252","AIFM1","normal - DKD",0.328625003242067,0.131008237663104,0.842455280149748,"AIFM1","RTS0028375"
"253","AIFM2","normal - DKD",0.0632079494336707,0.612864340818268,0.930308561969089,"AIFM2","RTS0035422"
"254","AIG1","normal - DKD",0.126550755458661,0.278938032232122,0.882899559673926,"AIG1","RTS0032116"
"255","AIMP1","normal - DKD",0.0379885084970798,0.614703928716699,0.930308561969089,"AIMP1","RTS0028765"
"256","AIP","normal - DKD",0.0328281167510853,0.828059036881428,0.970436697168168,"AIP","RTS0028234"
"257","AIRE","normal - DKD",-0.237754123969402,0.441039834940843,0.903286497349378,"AIRE","RTS0021180"
"258","AJAP1","normal - DKD",0.0286599084761767,0.865658564110708,0.976075675903872,"AJAP1","RTS0023226"
"259","AJM1","normal - DKD",-0.183362421915456,0.707489124282354,0.947131872829852,"AJM1","RTS0023495"
"260","AJUBA","normal - DKD",-0.0184785001435427,0.869707343305777,0.976843521713028,"AJUBA","RTS0035472"
"261","AK1","normal - DKD",0.04753915662795,0.449454709333222,0.903643513425827,"AK1","RTS0021254"
"262","AK2","normal - DKD",0.190008341471528,0.335154693373333,0.884793847476346,"AK2","RTS0030938"
"263","AK3","normal - DKD",0.453663594562403,0.00761869315717587,0.578791546316579,"AK3","RTS0032216"
"264","AK4","normal - DKD",0.410204069622312,0.0618365408122187,0.817127136204832,"AK4","RTS0022120"
"265","AK6","normal - DKD",0.0820781046257257,0.192629128856229,0.876619682056203,"AK6","RTS0050110"
"266","AKAP1","normal - DKD",-0.0248291122516587,0.793741331058405,0.966302313567883,"AKAP1","RTS0036357"
"267","AKAP10","normal - DKD",0.00604526240932221,0.971835000321023,0.99568955364131,"AKAP10","RTS0030457"
"268","AKAP11","normal - DKD",0.307654949010759,3.7378129243958e-05,0.012182858641321,"AKAP11","RTS0032198"
"269","AKAP12","normal - DKD",-0.0971992707371182,0.815878689688591,0.970436697168168,"AKAP12","RTS0029007"
"270","AKAP13","normal - DKD",0.200858371756345,0.228056689938839,0.876619682056203,"AKAP13","RTS0030158"
"271","AKAP17A","normal - DKD",-0.244164408365579,0.279371994118574,0.882899559673926,"AKAP17A","RTS0028997"
"272","AKAP8L","normal - DKD",0.0488406296596081,0.605401480537672,0.929064904836683,"AKAP8L","RTS0031165"
"273","AKAP9","normal - DKD",0.0721798679893125,0.627242335376681,0.932793335482537,"AKAP9","RTS0036699"
"274","AKIP1","normal - DKD",0.149155339714978,0.364045376396356,0.894170600374308,"AKIP1","RTS0033468"
"275","AKIRIN1","normal - DKD",0.433241049803489,0.0166967014387474,0.716676080689003,"AKIRIN1","RTS0024410"
"276","AKIRIN2","normal - DKD",0.156469331036914,0.281114290386182,0.882899559673926,"AKIRIN2","RTS0032764"
"277","AKNA","normal - DKD",-0.181537381089255,0.492306708192207,0.913910335927428,"AKNA","RTS0034824"
"278","AKR1A1","normal - DKD",0.116735503972125,0.61422445350396,0.930308561969089,"AKR1A1","RTS0029691"
"279","AKR1B1","normal - DKD",0.0380056708679511,0.833212096773573,0.971196071929614,"AKR1B1","RTS0026539"
"280","AKR1B15","normal - DKD",-0.761240558705955,0.0871709018385996,0.820456784602145,"AKR1B15","RTS0023538"
"281","AKR1C1","normal - DKD",-0.76659557388265,0.422215958991613,0.901519767621569,"AKR1C1","RTS0026359"
"282","AKR1C3","normal - DKD",-0.130096109522471,0.777721688725952,0.96147068920678,"AKR1C3","RTS0050112"
"283","AKR1E2","normal - DKD",0.0288568740507602,0.874882315551972,0.977025132685068,"AKR1E2","RTS0023147"
"284","AKR7A3","normal - DKD",-0.178201992941414,0.485325429063784,0.91112884064871,"AKR7A3","RTS0030548"
"285","AKT1","normal - DKD",0.121348920576874,0.532156622913892,0.917427792540627,"AKT1","RTS0022595"
"286","AKT1S1","normal - DKD",0.00595847425592236,0.969149241985272,0.995229430958344,"AKT1S1","RTS0035236"
"287","AKT2","normal - DKD",0.0966644395518423,0.56427258322081,0.921177953277011,"AKT2","RTS0026537"
"288","AKT3","normal - DKD",0.583634324460069,0.00183655147974535,0.24099371625126,"AKT3","RTS0029273"
"289","AKTIP","normal - DKD",0.0827892055160228,0.578350170664154,0.924615710023273,"AKTIP","RTS0034091"
"290","ALAD","normal - DKD",0.1566507264964,0.302834590907758,0.882899559673926,"ALAD","RTS0049500"
"291","ALAS1","normal - DKD",-0.0074420105551757,0.983435704145537,0.998020178720757,"ALAS1","RTS0049501"
"292","ALAS2","normal - DKD",-0.0358525777091828,0.886204998878635,0.978138788796815,"ALAS2","RTS0023021"
"293","ALB","normal - DKD",0.168019313237216,0.484868761002798,0.91112884064871,"ALB","RTS0021255"
"294","ALCAM","normal - DKD",0.0817019394582302,0.661073742378305,0.940224158632647,"ALCAM","RTS0026538"
"295","ALDH16A1","normal - DKD",-0.108350763679964,0.634171190149329,0.934103080708645,"ALDH16A1","RTS0024686"
"296","ALDH18A1","normal - DKD",0.0287350230594662,0.80022624263819,0.967626370944982,"ALDH18A1","RTS0022642"
"297","ALDH1A1","normal - DKD",-0.0236880686777919,0.959157144411342,0.992617273668406,"ALDH1A1","RTS0021420"
"298","ALDH1A2","normal - DKD",0.187326057315702,0.477236664820706,0.91002610527225,"ALDH1A2","RTS0028173"
"299","ALDH1A3","normal - DKD",-0.103652619493747,0.627840838887284,0.932793335482537,"ALDH1A3","RTS0021424"
"300","ALDH1B1","normal - DKD",-0.0537404951178986,0.835246266580056,0.971388752348854,"ALDH1B1","RTS0021423"
"301","ALDH1L1","normal - DKD",0.0961984177935762,0.76611152052415,0.958018663784159,"ALDH1L1","RTS0030631"
"302","ALDH2","normal - DKD",0.306696950042497,0.130285574616071,0.841886243957068,"ALDH2","RTS0021421"
"303","ALDH3A2","normal - DKD",0.435770625410737,0.0457094569800656,0.817127136204832,"ALDH3A2","RTS0022878"
"304","ALDH3B1","normal - DKD",-0.0241585479632087,0.928443400050924,0.986846601634135,"ALDH3B1","RTS0024865"
"305","ALDH3B2","normal - DKD",-0.0950460814579053,0.744307373002741,0.952862817529316,"ALDH3B2","RTS0021425"
"306","ALDH4A1","normal - DKD",0.523599056448148,0.0466208861389584,0.817127136204832,"ALDH4A1","RTS0028068"
"307","ALDH6A1","normal - DKD",0.558340025373654,0.108322416453384,0.831271269702369,"ALDH6A1","RTS0026072"
"308","ALDH7A1","normal - DKD",0.173949588577817,0.412802341288624,0.901519767621569,"ALDH7A1","RTS0050114"
"309","ALDH8A1","normal - DKD",-0.166346257538639,0.0930392637656869,0.820456784602145,"ALDH8A1","RTS0025351"
"310","ALDH9A1","normal - DKD",0.296191788761742,0.0188575813258728,0.744285162955543,"ALDH9A1","RTS0021426"
"311","ALDOA","normal - DKD",-0.102080597421971,0.751069204199555,0.955407684657221,"ALDOA","RTS0050115"
"312","ALDOB","normal - DKD",1.0194135565016,0.382421509258194,0.894170600374308,"ALDOB","RTS0020893"
"313","ALDOC","normal - DKD",0.270246302755922,0.339972783641628,0.886006736464057,"ALDOC","RTS0029047"
"314","ALG10B","normal - DKD",-0.299991590014951,0.52358237723989,0.917404757352665,"ALG10B","RTS0050117"
"315","ALG12","normal - DKD",0.0285417110397947,0.874364599546156,0.977025132685068,"ALG12","RTS0034321"
"316","ALG13","normal - DKD",0.053880874782578,0.634543861829522,0.934103080708645,"ALG13","RTS0023041"
"317","ALG14","normal - DKD",-0.0614382572229734,0.691355935908694,0.945106357265447,"ALG14","RTS0036503"
"318","ALG1L","normal - DKD",-0.140368032388571,0.78948206959443,0.965068180327524,"ALG1L","RTS0022618"
"319","ALG1L2","normal - DKD",-0.295414152903544,0.317550422954541,0.883852033286481,"ALG1L2","RTS0024391"
"320","ALG2","normal - DKD",0.0716491942767095,0.658343531268339,0.939933145599548,"ALG2","RTS0035539"
"321","ALG3","normal - DKD",0.0388170126314147,0.827279460728358,0.970436697168168,"ALG3","RTS0022211"
"322","ALG5","normal - DKD",-0.0138983469839538,0.947627950658317,0.989135621224342,"ALG5","RTS0030892"
"323","ALG6","normal - DKD",-0.201115721963382,0.485220041158909,0.91112884064871,"ALG6","RTS0030893"
"324","ALKBH2","normal - DKD",-0.195478012014241,0.373791682686597,0.894170600374308,"ALKBH2","RTS0021708"
"325","ALKBH3","normal - DKD",-0.115614027957558,0.230878124200483,0.876619682056203,"ALKBH3","RTS0036337"
"326","ALKBH5","normal - DKD",-0.0137623163860138,0.925788096037786,0.986143797557357,"ALKBH5","RTS0032590"
"327","ALKBH7","normal - DKD",0.101112185616973,0.381219199891957,0.894170600374308,"ALKBH7","RTS0035193"
"328","ALMS1","normal - DKD",0.117611255370076,0.419300430109441,0.901519767621569,"ALMS1","RTS0050118"
"329","ALOX12","normal - DKD",0.00958106604909221,0.970778174892976,0.995413663751543,"ALOX12","RTS0021427"
"330","ALOX15","normal - DKD",-0.342018261523839,0.296394182123292,0.882899559673926,"ALOX15","RTS0024452"
"331","ALOX5","normal - DKD",-0.602818438305279,0.0121309634696067,0.652984713030005,"ALOX5","RTS0021428"
"332","ALOXE3","normal - DKD",-0.256699992715391,0.326423399584741,0.884129827385321,"ALOXE3","RTS0024985"
"333","ALPI","normal - DKD",-0.14385107362914,0.522166087758585,0.917404757352665,"ALPI","RTS0026541"
"334","ALPK1","normal - DKD",-0.178693131541184,0.277056071902113,0.882899559673926,"ALPK1","RTS0034711"
"335","ALPK2","normal - DKD",-0.0823286986478665,0.395559058074489,0.896270116152559,"ALPK2","RTS0035778"
"336","ALPK3","normal - DKD",-0.103643677159552,0.649012461590902,0.939218262949652,"ALPK3","RTS0033562"
"337","ALPL","normal - DKD",-0.029368247240884,0.862960122367709,0.975100545336987,"ALPL","RTS0021256"
"338","ALS2","normal - DKD",0.086332001599109,0.695275052127461,0.946390829408039,"ALS2","RTS0033647"
"339","ALS2CL","normal - DKD",0.609370432404877,0.384450884743972,0.894170600374308,"ALS2CL","RTS0025303"
"340","ALYREF","normal - DKD",-0.114242682027628,0.419528414280291,0.901519767621569,"ALYREF","RTS0029498"
"341","AMACR","normal - DKD",-0.0667866118678815,0.886201628138443,0.978138788796815,"AMACR","RTS0031132"
"342","AMBRA1","normal - DKD",-0.099323814880836,0.586159476312537,0.924676197786931,"AMBRA1","RTS0032584"
"343","AMD1","normal - DKD",0.0656002134071556,0.74960116857373,0.955129892511961,"AMD1","RTS0026544"
"344","AMFR","normal - DKD",0.187546730275605,0.15581577174888,0.862121639202495,"AMFR","RTS0024572"
"345","AMH","normal - DKD",-0.294266091637752,0.313207219030647,0.883852033286481,"AMH","RTS0021257"
"346","AMIGO2","normal - DKD",0.146136973187184,0.579508159295735,0.924615710023273,"AMIGO2","RTS0024528"
"347","AMN","normal - DKD",0.0985248407573589,0.668646606937469,0.942161054933862,"AMN","RTS0034897"
"348","AMOT","normal - DKD",0.122773466550556,0.293797247358962,0.882899559673926,"AMOT","RTS0036066"
"349","AMOTL1","normal - DKD",-0.0786248540520147,0.73538443713824,0.952239440323565,"AMOTL1","RTS0026223"
"350","AMOTL2","normal - DKD",0.157542791111092,0.547916607962494,0.917427792540627,"AMOTL2","RTS0032163"
"351","AMPD2","normal - DKD",-0.167312327757686,0.356667608964675,0.890761257717495,"AMPD2","RTS0028253"
"352","AMPD3","normal - DKD",-0.147290248571341,0.525741186746092,0.917404757352665,"AMPD3","RTS0021258"
"353","AMT","normal - DKD",-0.161613439450175,0.215546584206516,0.876619682056203,"AMT","RTS0021259"
"354","AMY1A","normal - DKD",-0.0987916918116966,0.755754109481063,0.95631540274473,"AMY1A","RTS0028254"
"355","AMY2B","normal - DKD",0.231432331707849,0.0799078255653227,0.817127136204832,"AMY2B","RTS0033679"
"356","AMZ1","normal - DKD",-0.338014741304889,0.349021286227508,0.888632664472015,"AMZ1","RTS0036095"
"357","AMZ2","normal - DKD",0.103347549724829,0.201953616189043,0.876619682056203,"AMZ2","RTS0022929"
"358","ANAPC1","normal - DKD",-0.0402676514613342,0.871631599097136,0.977025132685068,"ANAPC1","RTS0034122"
"359","ANAPC10","normal - DKD",0.0183246490316088,0.906142756444004,0.981384857684052,"ANAPC10","RTS0025838"
"360","ANAPC11","normal - DKD",0.0315290358152313,0.673894104842643,0.942567167679844,"ANAPC11","RTS0049502"
"361","ANAPC13","normal - DKD",0.654449459994056,0.00151291282072551,0.204538094392717,"ANAPC13","RTS0025674"
"362","ANAPC15","normal - DKD",-0.131701682022472,0.19533158822042,0.876619682056203,"ANAPC15","RTS0049503"
"363","ANAPC16","normal - DKD",0.613969682672172,0.0157620047160732,0.69939173709045,"ANAPC16","RTS0050119"
"364","ANAPC2","normal - DKD",-0.187201608438821,0.378244509601537,0.894170600374308,"ANAPC2","RTS0050120"
"365","ANAPC5","normal - DKD",0.141413052428157,0.577154241537276,0.924615710023273,"ANAPC5","RTS0032190"
"366","ANAPC7","normal - DKD",0.229481969453371,0.0649597809547273,0.817127136204832,"ANAPC7","RTS0032191"
"367","ANG","normal - DKD",-0.00118470488381383,0.993618248665413,0.999089792178263,"ANG","RTS0024615"
"368","ANGEL1","normal - DKD",-0.228641513440264,0.268576555778269,0.882899559673926,"ANGEL1","RTS0031746"
"369","ANGPTL4","normal - DKD",-0.171559409430109,0.691254794177082,0.945106357265447,"ANGPTL4","RTS0050122"
"370","ANK1","normal - DKD",-0.402005792484752,4.76943711636783e-06,0.00262349922837952,"ANK1","RTS0033445"
"371","ANK2","normal - DKD",-0.0805213236845412,0.694684839237278,0.946390829408039,"ANK2","RTS0024068"
"372","ANK3","normal - DKD",0.182425174774416,0.324008619378601,0.883852033286481,"ANK3","RTS0024799"
"373","ANKAR","normal - DKD",-0.212730572016491,0.139361556230474,0.85185067401858,"ANKAR","RTS0036464"
"374","ANKFY1","normal - DKD",-0.0212554958131348,0.885824198892969,0.978138788796815,"ANKFY1","RTS0038822"
"375","ANKH","normal - DKD",0.128569629943276,0.659125374039099,0.939933145599548,"ANKH","RTS0035840"
"376","ANKHD1","normal - DKD",0.0983780634893539,0.516696595849913,0.917395885837356,"ANKHD1","RTS0032582"
"377","ANKLE2","normal - DKD",-0.26952275794341,0.164854011102775,0.864392801340134,"ANKLE2","RTS0031635"
"378","ANKMY1","normal - DKD",-0.324436596414566,0.365413364911622,0.894170600374308,"ANKMY1","RTS0032348"
"379","ANKMY2","normal - DKD",0.195489947702063,0.297245150958618,0.882899559673926,"ANKMY2","RTS0033361"
"380","ANKRD10","normal - DKD",-0.109359757899432,0.572439692890054,0.924615710023273,"ANKRD10","RTS0032539"
"381","ANKRD11","normal - DKD",-0.0496789730556454,0.710204385505098,0.947434863564492,"ANKRD11","RTS0025809"
"382","ANKRD12","normal - DKD",0.269272453061802,0.0254459322051787,0.800154583164029,"ANKRD12","RTS0031692"
"383","ANKRD13A","normal - DKD",-0.0626992817593344,0.541217501035576,0.917427792540627,"ANKRD13A","RTS0035559"
"384","ANKRD13C","normal - DKD",0.0136119225327994,0.880660870373869,0.978138788796815,"ANKRD13C","RTS0034856"
"385","ANKRD13D","normal - DKD",-0.235402015770028,0.400825570224598,0.89808525530235,"ANKRD13D","RTS0038607"
"386","ANKRD17","normal - DKD",0.295174800597783,0.0534271332814366,0.817127136204832,"ANKRD17","RTS0035151"
"387","ANKRD18A","normal - DKD",-0.0407760974856843,0.929287609025373,0.986852435709311,"ANKRD18A","RTS0036704"
"388","ANKRD20A1","normal - DKD",-0.149319330117418,0.824369570964649,0.970436697168168,"ANKRD20A1","RTS0050124"
"389","ANKRD27","normal - DKD",0.0282592332173493,0.670023989455151,0.942246488426705,"ANKRD27","RTS0035116"
"390","ANKRD28","normal - DKD",0.0467542968529644,0.806538760006087,0.969549933868339,"ANKRD28","RTS0025381"
"391","ANKRD30BL","normal - DKD",-0.238748590835294,0.687826366364616,0.94466639578563,"ANKRD30BL","RTS0050125"
"392","ANKRD33B","normal - DKD",0.153828437686976,0.421971517576284,0.901519767621569,"ANKRD33B","RTS0024948"
"393","ANKRD34B","normal - DKD",-0.417507905457008,0.0213909206880317,0.757477214786081,"ANKRD34B","RTS0021931"
"394","ANKRD36B","normal - DKD",-0.243586178046639,0.322817710727968,0.883852033286481,"ANKRD36B","RTS0050127"
"395","ANKRD37","normal - DKD",0.0615974118056988,0.895008308415009,0.979277707248389,"ANKRD37","RTS0050128"
"396","ANKRD40","normal - DKD",0.408307443343248,0.0932624280514523,0.820456784602145,"ANKRD40","RTS0035724"
"397","ANKRD44","normal - DKD",0.0120543457273144,0.954214815730805,0.990937477686843,"ANKRD44","RTS0025387"
"398","ANKRD46","normal - DKD",0.200952909015207,0.229402813565277,0.876619682056203,"ANKRD46","RTS0038246"
"399","ANKRD52","normal - DKD",-0.150549778647941,0.33427807553727,0.884793847476346,"ANKRD52","RTS0037431"
"400","ANKRD54","normal - DKD",-0.177659047159623,0.204632063349718,0.876619682056203,"ANKRD54","RTS0036278"
"401","ANKRD61","normal - DKD",-0.453068708716577,0.0366742775393073,0.814410769795959,"ANKRD61","RTS0025979"
"402","ANKRD65","normal - DKD",-0.0143899734807614,0.915514347147496,0.984080528040245,"ANKRD65","RTS0024662"
"403","ANKS1A","normal - DKD",0.198040040901189,0.210495358137161,0.876619682056203,"ANKS1A","RTS0031711"
"404","ANKS1B","normal - DKD",0.335960142722353,0.132254306274615,0.842754681690505,"ANKS1B","RTS0033288"
"405","ANKS3","normal - DKD",-0.220389518290131,0.0932534699402343,0.820456784602145,"ANKS3","RTS0025711"
"406","ANKZF1","normal - DKD",-0.197072298619766,0.342644190283523,0.886495858269584,"ANKZF1","RTS0023208"
"407","ANO10","normal - DKD",-0.00510113890457819,0.95562496782108,0.990937477686843,"ANO10","RTS0025591"
"408","ANO2","normal - DKD",-0.230375147687951,0.388572455160491,0.89440057451126,"ANO2","RTS0033382"
"409","ANO6","normal - DKD",0.0875907352796318,0.795041273535804,0.966307182877578,"ANO6","RTS0025587"
"410","ANO8","normal - DKD",-0.115238416534695,0.651729316566505,0.939933145599548,"ANO8","RTS0033672"
"411","ANP32B","normal - DKD",0.119598017126596,0.220191111397092,0.876619682056203,"ANP32B","RTS0050131"
"412","ANP32E","normal - DKD",0.315088923272672,0.0172045622551674,0.717983494087304,"ANP32E","RTS0024412"
"413","ANPEP","normal - DKD",-0.0681762670518423,0.846720794931549,0.972099301638732,"ANPEP","RTS0024800"
"414","ANTKMT","normal - DKD",0.0285289022200351,0.854721256738626,0.974036486405699,"ANTKMT","RTS0050132"
"415","ANTXR1","normal - DKD",0.093760399684592,0.732443855881755,0.950773549959524,"ANTXR1","RTS0032826"
"416","ANTXR2","normal - DKD",-0.0408268025988652,0.879975750441094,0.977970545373547,"ANTXR2","RTS0035874"
"417","ANXA1","normal - DKD",-0.37786116243961,0.271013682040796,0.882899559673926,"ANXA1","RTS0021429"
"418","ANXA11","normal - DKD",0.0952927067979056,0.582618728005127,0.924615710023273,"ANXA11","RTS0026054"
"419","ANXA2","normal - DKD",0.341481248901625,0.366715363864912,0.894170600374308,"ANXA2","RTS0021816"
"420","ANXA3","normal - DKD",-0.183108545547376,0.266673092363466,0.882738975620919,"ANXA3","RTS0029031"
"421","ANXA4","normal - DKD",0.142846502847921,0.49697533978071,0.914121820686873,"ANXA4","RTS0024803"
"422","ANXA5","normal - DKD",0.257087907013095,0.334788113099414,0.884793847476346,"ANXA5","RTS0024804"
"423","ANXA6","normal - DKD",0.239480076942857,0.29955241825679,0.882899559673926,"ANXA6","RTS0024806"
"424","ANXA7","normal - DKD",0.299834679461384,0.128258218229614,0.841523936563537,"ANXA7","RTS0024807"
"425","AOAH","normal - DKD",-0.160337077436798,0.547429302511782,0.917427792540627,"AOAH","RTS0026547"
"426","AOC1","normal - DKD",0.174848185523531,0.526855448571186,0.917427792540627,"AOC1","RTS0023628"
"427","AOPEP","normal - DKD",-0.14418969901191,0.34989614602011,0.888722507908524,"AOPEP","RTS0049506"
"428","AOX1","normal - DKD",0.451592958525612,0.281919729639117,0.882899559673926,"AOX1","RTS0050137"
