""	"RTS_ID"	"TargetName"	"Module"	"CodeClass"	"ProbeID"	"Negative"
"RTS0033797"	"RTS0033797"	"SLC4A5"	"TAP_H_WTA_v1.0"	"Endogenous"	"47217"	FALSE
"RTS0033798"	"RTS0033798"	"WFDC1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47218"	FALSE
"RTS0033799"	"RTS0033799"	"CTDSP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47219"	FALSE
"RTS0033801"	"RTS0033801"	"PLEKHB1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47220"	FALSE
"RTS0033802"	"RTS0033802"	"TP53INP2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47221"	FALSE
"RTS0033803"	"RTS0033803"	"ENOPH1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47222"	FALSE
"RTS0033804"	"RTS0033804"	"RHOU"	"TAP_H_WTA_v1.0"	"Endogenous"	"47223"	FALSE
"RTS0033805"	"RTS0033805"	"TRAPPC1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47224"	FALSE
"RTS0033806"	"RTS0033806"	"ZBED5"	"TAP_H_WTA_v1.0"	"Endogenous"	"47225"	FALSE
"RTS0033807"	"RTS0033807"	"ABHD17C"	"TAP_H_WTA_v1.0"	"Endogenous"	"47226"	FALSE
"RTS0033808"	"RTS0033808"	"RPRD1B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47227"	FALSE
"RTS0033809"	"RTS0033809"	"ZNF71"	"TAP_H_WTA_v1.0"	"Endogenous"	"47228"	FALSE
"RTS0033810"	"RTS0033810"	"ZNF77"	"TAP_H_WTA_v1.0"	"Endogenous"	"47229"	FALSE
"RTS0033811"	"RTS0033811"	"INIP"	"TAP_H_WTA_v1.0"	"Endogenous"	"47230"	FALSE
"RTS0033812"	"RTS0033812"	"OVOL2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47231"	FALSE
"RTS0033813"	"RTS0033813"	"LY6G5B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47232"	FALSE
"RTS0033814"	"RTS0033814"	"PRUNE1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47233"	FALSE
"RTS0033815"	"RTS0033815"	"ZNF462"	"TAP_H_WTA_v1.0"	"Endogenous"	"47234"	FALSE
"RTS0033816"	"RTS0033816"	"OPRPN"	"TAP_H_WTA_v1.0"	"Endogenous"	"47235"	FALSE
"RTS0033817"	"RTS0033817"	"OSTC"	"TAP_H_WTA_v1.0"	"Endogenous"	"47236"	FALSE
"RTS0033818"	"RTS0033818"	"SCAF1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47237"	FALSE
"RTS0033819"	"RTS0033819"	"NTN4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47238"	FALSE
"RTS0033820"	"RTS0033820"	"CACTIN"	"TAP_H_WTA_v1.0"	"Endogenous"	"47239"	FALSE
"RTS0033821"	"RTS0033821"	"PRODH2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47240"	FALSE
"RTS0033822"	"RTS0033822"	"DNASE2B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47241"	FALSE
"RTS0033824"	"RTS0033824"	"SINHCAF"	"TAP_H_WTA_v1.0"	"Endogenous"	"47242"	FALSE
"RTS0033825"	"RTS0033825"	"RBM25"	"TAP_H_WTA_v1.0"	"Endogenous"	"47243"	FALSE
"RTS0033826"	"RTS0033826"	"DMRT3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47244"	FALSE
"RTS0033827"	"RTS0033827"	"WIZ"	"TAP_H_WTA_v1.0"	"Endogenous"	"47245"	FALSE
"RTS0033828"	"RTS0033828"	"MID1IP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47246"	FALSE
"RTS0033829"	"RTS0033829"	"ABRACL"	"TAP_H_WTA_v1.0"	"Endogenous"	"47247"	FALSE
"RTS0033830"	"RTS0033830"	"RRAGD"	"TAP_H_WTA_v1.0"	"Endogenous"	"47248"	FALSE
"RTS0033831"	"RTS0033831"	"MYOZ1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47249"	FALSE
"RTS0033832"	"RTS0033832"	"LY6G6D"	"TAP_H_WTA_v1.0"	"Endogenous"	"47250"	FALSE
"RTS0033833"	"RTS0033833"	"PRM3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47251"	FALSE
"RTS0033834"	"RTS0033834"	"CDH22"	"TAP_H_WTA_v1.0"	"Endogenous"	"47252"	FALSE
"RTS0033835"	"RTS0033835"	"SNX6"	"TAP_H_WTA_v1.0"	"Endogenous"	"47253"	FALSE
"RTS0033836"	"RTS0033836"	"TRIM39"	"TAP_H_WTA_v1.0"	"Endogenous"	"47254"	FALSE
"RTS0033837"	"RTS0033837"	"CFAP298"	"TAP_H_WTA_v1.0"	"Endogenous"	"47255"	FALSE
"RTS0033839"	"RTS0033839"	"NGB"	"TAP_H_WTA_v1.0"	"Endogenous"	"47256"	FALSE
"RTS0033840"	"RTS0033840"	"IL22RA1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47257"	FALSE
"RTS0033841"	"RTS0033841"	"ZFYVE1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47258"	FALSE
"RTS0033842"	"RTS0033842"	"ZNF708"	"TAP_H_WTA_v1.0"	"Endogenous"	"47259"	FALSE
"RTS0033843"	"RTS0033843"	"BARX1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47260"	FALSE
"RTS0033844"	"RTS0033844"	"CARD18"	"TAP_H_WTA_v1.0"	"Endogenous"	"47261"	FALSE
"RTS0033845"	"RTS0033845"	"ENPP5"	"TAP_H_WTA_v1.0"	"Endogenous"	"47262"	FALSE
"RTS0033846"	"RTS0033846"	"AP2S1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47263"	FALSE
"RTS0033847"	"RTS0033847"	"ADAMTS2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47264"	FALSE
"RTS0033848"	"RTS0033848"	"CD79B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47265"	FALSE
"RTS0033849"	"RTS0033849"	"FXYD2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47266"	FALSE
"RTS0033850"	"RTS0033850"	"KCNN2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47267"	FALSE
"RTS0033851"	"RTS0033851"	"PRDM12"	"TAP_H_WTA_v1.0"	"Endogenous"	"47268"	FALSE
"RTS0033852"	"RTS0033852"	"PRDM13"	"TAP_H_WTA_v1.0"	"Endogenous"	"47269"	FALSE
"RTS0033853"	"RTS0033853"	"PLEKHA2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47270"	FALSE
"RTS0033854"	"RTS0033854"	"TRPV4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47271"	FALSE
"RTS0033855"	"RTS0033855"	"SCPEP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47272"	FALSE
"RTS0033856"	"RTS0033856"	"SENP2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47273"	FALSE
"RTS0033857"	"RTS0033857"	"GNB4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47274"	FALSE
"RTS0033859"	"RTS0033859"	"ZNF350"	"TAP_H_WTA_v1.0"	"Endogenous"	"47275"	FALSE
"RTS0033860"	"RTS0033860"	"KLHL12"	"TAP_H_WTA_v1.0"	"Endogenous"	"47276"	FALSE
"RTS0033861"	"RTS0033861"	"RXFP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47277"	FALSE
"RTS0033862"	"RTS0033862"	"PBOV1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47278"	FALSE
"RTS0033863"	"RTS0033863"	"LGR6"	"TAP_H_WTA_v1.0"	"Endogenous"	"47279"	FALSE
"RTS0033864"	"RTS0033864"	"TMEM35A"	"TAP_H_WTA_v1.0"	"Endogenous"	"47280"	FALSE
"RTS0033865"	"RTS0033865"	"GPBP1L1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47281"	FALSE
"RTS0033866"	"RTS0033866"	"C12orf10"	"TAP_H_WTA_v1.0"	"Endogenous"	"47282"	FALSE
"RTS0033867"	"RTS0033867"	"TRIB2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47283"	FALSE
"RTS0033868"	"RTS0033868"	"HNRNPH3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47284"	FALSE
"RTS0033869"	"RTS0033869"	"UTP14C"	"TAP_H_WTA_v1.0"	"Endogenous"	"47285"	FALSE
"RTS0033870"	"RTS0033870"	"ZNF500"	"TAP_H_WTA_v1.0"	"Endogenous"	"47286"	FALSE
"RTS0033871"	"RTS0033871"	"TSPYL4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47287"	FALSE
"RTS0033872"	"RTS0033872"	"TICAM2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47288"	FALSE
"RTS0033873"	"RTS0033873"	"ADAM22"	"TAP_H_WTA_v1.0"	"Endogenous"	"47289"	FALSE
"RTS0033874"	"RTS0033874"	"NR1D1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47290"	FALSE
"RTS0033875"	"RTS0033875"	"FADS3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47291"	FALSE
"RTS0033876"	"RTS0033876"	"AVPI1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47292"	FALSE
"RTS0033877"	"RTS0033877"	"TSKS"	"TAP_H_WTA_v1.0"	"Endogenous"	"47293"	FALSE
"RTS0033878"	"RTS0033878"	"FOXA2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47294"	FALSE
"RTS0033879"	"RTS0033879"	"RAI2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47295"	FALSE
"RTS0033880"	"RTS0033880"	"ADAM30"	"TAP_H_WTA_v1.0"	"Endogenous"	"47296"	FALSE
"RTS0033881"	"RTS0033881"	"PLAC1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47297"	FALSE
"RTS0033882"	"RTS0033882"	"IL21R"	"TAP_H_WTA_v1.0"	"Endogenous"	"47298"	FALSE
"RTS0033884"	"RTS0033884"	"MMP26"	"TAP_H_WTA_v1.0"	"Endogenous"	"47299"	FALSE
"RTS0033885"	"RTS0033885"	"IL21"	"TAP_H_WTA_v1.0"	"Endogenous"	"47300"	FALSE
"RTS0033886"	"RTS0033886"	"ACE2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47301"	FALSE
"RTS0033887"	"RTS0033887"	"SIGIRR"	"TAP_H_WTA_v1.0"	"Endogenous"	"47302"	FALSE
"RTS0033888"	"RTS0033888"	"FAM3A"	"TAP_H_WTA_v1.0"	"Endogenous"	"47303"	FALSE
"RTS0033890"	"RTS0033890"	"CDH26"	"TAP_H_WTA_v1.0"	"Endogenous"	"47304"	FALSE
"RTS0033891"	"RTS0033891"	"SLC5A7"	"TAP_H_WTA_v1.0"	"Endogenous"	"47305"	FALSE
"RTS0033892"	"RTS0033892"	"HAPLN2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47306"	FALSE
"RTS0033893"	"RTS0033893"	"SAV1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47307"	FALSE
"RTS0033894"	"RTS0033894"	"LMAN1L"	"TAP_H_WTA_v1.0"	"Endogenous"	"47308"	FALSE
"RTS0033895"	"RTS0033895"	"MRPS35"	"TAP_H_WTA_v1.0"	"Endogenous"	"47309"	FALSE
"RTS0033897"	"RTS0033897"	"NIF3L1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47310"	FALSE
"RTS0033898"	"RTS0033898"	"CCDC90B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47311"	FALSE
"RTS0033899"	"RTS0033899"	"FASTKD5"	"TAP_H_WTA_v1.0"	"Endogenous"	"47312"	FALSE
"RTS0033900"	"RTS0033900"	"AGBL5"	"TAP_H_WTA_v1.0"	"Endogenous"	"47313"	FALSE
"RTS0033901"	"RTS0033901"	"UCP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47314"	FALSE
"RTS0033902"	"RTS0033902"	"FGA"	"TAP_H_WTA_v1.0"	"Endogenous"	"47315"	FALSE
"RTS0033903"	"RTS0033903"	"CDC25B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47316"	FALSE
"RTS0033904"	"RTS0033904"	"DTNB"	"TAP_H_WTA_v1.0"	"Endogenous"	"47317"	FALSE
"RTS0033906"	"RTS0033906"	"AXL"	"TAP_H_WTA_v1.0"	"Endogenous"	"47318"	FALSE
"RTS0033908"	"RTS0033908"	"SCT"	"TAP_H_WTA_v1.0"	"Endogenous"	"47319"	FALSE
"RTS0033909"	"RTS0033909"	"FANCE"	"TAP_H_WTA_v1.0"	"Endogenous"	"47320"	FALSE
"RTS0033910"	"RTS0033910"	"CDHR5"	"TAP_H_WTA_v1.0"	"Endogenous"	"47321"	FALSE
"RTS0033911"	"RTS0033911"	"LDAH"	"TAP_H_WTA_v1.0"	"Endogenous"	"47322"	FALSE
"RTS0033912"	"RTS0033912"	"ALX4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47323"	FALSE
"RTS0033913"	"RTS0033913"	"GUF1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47324"	FALSE
"RTS0033914"	"RTS0033914"	"SPCS3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47325"	FALSE
"RTS0033915"	"RTS0033915"	"RINT1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47326"	FALSE
"RTS0033916"	"RTS0033916"	"RIC8A"	"TAP_H_WTA_v1.0"	"Endogenous"	"47327"	FALSE
"RTS0033917"	"RTS0033917"	"MIIP"	"TAP_H_WTA_v1.0"	"Endogenous"	"47328"	FALSE
"RTS0033918"	"RTS0033918"	"ATG101"	"TAP_H_WTA_v1.0"	"Endogenous"	"47329"	FALSE
"RTS0033920"	"RTS0033920"	"EEFSEC"	"TAP_H_WTA_v1.0"	"Endogenous"	"47330"	FALSE
"RTS0033921"	"RTS0033921"	"CELF5"	"TAP_H_WTA_v1.0"	"Endogenous"	"47331"	FALSE
"RTS0033923"	"RTS0033923"	"SMAP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47332"	FALSE
"RTS0033924"	"RTS0033924"	"TRAPPC11"	"TAP_H_WTA_v1.0"	"Endogenous"	"47333"	FALSE
"RTS0033925"	"RTS0033925"	"ZFAND3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47334"	FALSE
"RTS0033926"	"RTS0033926"	"BCORL1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47335"	FALSE
"RTS0033927"	"RTS0033927"	"SRR"	"TAP_H_WTA_v1.0"	"Endogenous"	"47336"	FALSE
"RTS0033928"	"RTS0033928"	"DMRT1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47337"	FALSE
"RTS0033929"	"RTS0033929"	"ELAVL4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47338"	FALSE
"RTS0033931"	"RTS0033931"	"GNGT1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47339"	FALSE
"RTS0033932"	"RTS0033932"	"GRIK2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47340"	FALSE
"RTS0033933"	"RTS0033933"	"HLX"	"TAP_H_WTA_v1.0"	"Endogenous"	"47341"	FALSE
"RTS0033934"	"RTS0033934"	"PPP1R11"	"TAP_H_WTA_v1.0"	"Endogenous"	"47342"	FALSE
"RTS0033935"	"RTS0033935"	"MCL1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47343"	FALSE
"RTS0033940"	"RTS0033940"	"NR0B2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47344"	FALSE
"RTS0033941"	"RTS0033941"	"SPHK1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47345"	FALSE
"RTS0033942"	"RTS0033942"	"HAND2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47346"	FALSE
"RTS0033943"	"RTS0033943"	"POLR2F"	"TAP_H_WTA_v1.0"	"Endogenous"	"47347"	FALSE
"RTS0033944"	"RTS0033944"	"RELA"	"TAP_H_WTA_v1.0"	"Endogenous"	"47348"	FALSE
"RTS0033945"	"RTS0033945"	"RXRB"	"TAP_H_WTA_v1.0"	"Endogenous"	"47349"	FALSE
"RTS0033946"	"RTS0033946"	"SLC22A3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47350"	FALSE
"RTS0033947"	"RTS0033947"	"ST14"	"TAP_H_WTA_v1.0"	"Endogenous"	"47351"	FALSE
"RTS0033948"	"RTS0033948"	"HSPA2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47352"	FALSE
"RTS0033949"	"RTS0033949"	"SEC24A"	"TAP_H_WTA_v1.0"	"Endogenous"	"47353"	FALSE
"RTS0033950"	"RTS0033950"	"TMSB15A"	"TAP_H_WTA_v1.0"	"Endogenous"	"47354"	FALSE
"RTS0033951"	"RTS0033951"	"ZNF277"	"TAP_H_WTA_v1.0"	"Endogenous"	"47355"	FALSE
"RTS0033952"	"RTS0033952"	"GBGT1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47356"	FALSE
"RTS0033953"	"RTS0033953"	"ZNF711"	"TAP_H_WTA_v1.0"	"Endogenous"	"47357"	FALSE
"RTS0033954"	"RTS0033954"	"ITM2B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47358"	FALSE
"RTS0033955"	"RTS0033955"	"NR1I2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47359"	FALSE
"RTS0033956"	"RTS0033956"	"FXYD7"	"TAP_H_WTA_v1.0"	"Endogenous"	"47360"	FALSE
"RTS0033957"	"RTS0033957"	"CUZD1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47361"	FALSE
"RTS0033958"	"RTS0033958"	"TIA1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47362"	FALSE
"RTS0033959"	"RTS0033959"	"FBXW4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47363"	FALSE
"RTS0033961"	"RTS0033961"	"SDF2L1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47364"	FALSE
"RTS0033962"	"RTS0033962"	"MTBP"	"TAP_H_WTA_v1.0"	"Endogenous"	"47365"	FALSE
"RTS0033963"	"RTS0033963"	"KLK14"	"TAP_H_WTA_v1.0"	"Endogenous"	"47366"	FALSE
"RTS0033964"	"RTS0033964"	"DEF6"	"TAP_H_WTA_v1.0"	"Endogenous"	"47367"	FALSE
"RTS0033965"	"RTS0033965"	"CSNK1G1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47368"	FALSE
"RTS0033966"	"RTS0033966"	"GPR88"	"TAP_H_WTA_v1.0"	"Endogenous"	"47369"	FALSE
"RTS0033968"	"RTS0033968"	"NXF3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47370"	FALSE
"RTS0033969"	"RTS0033969"	"KCNK13"	"TAP_H_WTA_v1.0"	"Endogenous"	"47371"	FALSE
"RTS0033970"	"RTS0033970"	"KCNK12"	"TAP_H_WTA_v1.0"	"Endogenous"	"47372"	FALSE
"RTS0033971"	"RTS0033971"	"ABHD4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47373"	FALSE
"RTS0033973"	"RTS0033973"	"PKNOX2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47374"	FALSE
"RTS0033974"	"RTS0033974"	"FAM204A"	"TAP_H_WTA_v1.0"	"Endogenous"	"47375"	FALSE
"RTS0033975"	"RTS0033975"	"RNF123"	"TAP_H_WTA_v1.0"	"Endogenous"	"47376"	FALSE
"RTS0033976"	"RTS0033976"	"THADA"	"TAP_H_WTA_v1.0"	"Endogenous"	"47377"	FALSE
"RTS0033977"	"RTS0033977"	"UBE2O"	"TAP_H_WTA_v1.0"	"Endogenous"	"47378"	FALSE
"RTS0033979"	"RTS0033979"	"HEATR6"	"TAP_H_WTA_v1.0"	"Endogenous"	"47379"	FALSE
"RTS0033980"	"RTS0033980"	"NSUN3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47380"	FALSE
"RTS0033981"	"RTS0033981"	"EGLN3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47381"	FALSE
"RTS0033982"	"RTS0033982"	"CERS2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47382"	FALSE
"RTS0033983"	"RTS0033983"	"DUSP21"	"TAP_H_WTA_v1.0"	"Endogenous"	"47383"	FALSE
"RTS0033984"	"RTS0033984"	"GPATCH3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47384"	FALSE
"RTS0033985"	"RTS0033985"	"NAPB"	"TAP_H_WTA_v1.0"	"Endogenous"	"47385"	FALSE
"RTS0033986"	"RTS0033986"	"SLC17A9"	"TAP_H_WTA_v1.0"	"Endogenous"	"47386"	FALSE
"RTS0033989"	"RTS0033989"	"TNN"	"TAP_H_WTA_v1.0"	"Endogenous"	"47387"	FALSE
"RTS0033990"	"RTS0033990"	"ZNF335"	"TAP_H_WTA_v1.0"	"Endogenous"	"47388"	FALSE
"RTS0033992"	"RTS0033992"	"CHP2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47389"	FALSE
"RTS0033993"	"RTS0033993"	"MRPS14"	"TAP_H_WTA_v1.0"	"Endogenous"	"47390"	FALSE
"RTS0033994"	"RTS0033994"	"CXorf56"	"TAP_H_WTA_v1.0"	"Endogenous"	"47391"	FALSE
"RTS0033995"	"RTS0033995"	"ZNF667"	"TAP_H_WTA_v1.0"	"Endogenous"	"47392"	FALSE
"RTS0033996"	"RTS0033996"	"PCIF1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47393"	FALSE
"RTS0033997"	"RTS0033997"	"FAM217B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47394"	FALSE
"RTS0033998"	"RTS0033998"	"FKBPL"	"TAP_H_WTA_v1.0"	"Endogenous"	"47395"	FALSE
"RTS0033999"	"RTS0033999"	"CLSPN"	"TAP_H_WTA_v1.0"	"Endogenous"	"47396"	FALSE
"RTS0034000"	"RTS0034000"	"TP53AIP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47397"	FALSE
"RTS0034001"	"RTS0034001"	"KIF13A"	"TAP_H_WTA_v1.0"	"Endogenous"	"47398"	FALSE
"RTS0034002"	"RTS0034002"	"PRDM16"	"TAP_H_WTA_v1.0"	"Endogenous"	"47399"	FALSE
"RTS0034003"	"RTS0034003"	"FIGNL1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47400"	FALSE
"RTS0034004"	"RTS0034004"	"TSPYL2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47401"	FALSE
"RTS0034005"	"RTS0034005"	"PRSS22"	"TAP_H_WTA_v1.0"	"Endogenous"	"47402"	FALSE
"RTS0034006"	"RTS0034006"	"OXCT2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47403"	FALSE
"RTS0034007"	"RTS0034007"	"PERP"	"TAP_H_WTA_v1.0"	"Endogenous"	"47404"	FALSE
"RTS0034008"	"RTS0034008"	"MMP27"	"TAP_H_WTA_v1.0"	"Endogenous"	"47405"	FALSE
"RTS0034009"	"RTS0034009"	"LHPP"	"TAP_H_WTA_v1.0"	"Endogenous"	"47406"	FALSE
"RTS0034010"	"RTS0034010"	"SLC28A3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47407"	FALSE
"RTS0034011"	"RTS0034011"	"RBKS"	"TAP_H_WTA_v1.0"	"Endogenous"	"47408"	FALSE
"RTS0034013"	"RTS0034013"	"GOLPH3"	"TAP_H_WTA_v1.0"	"Endogenous"	"47409"	FALSE
"RTS0034014"	"RTS0034014"	"CLSTN2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47410"	FALSE
"RTS0034015"	"RTS0034015"	"MCCC2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47411"	FALSE
"RTS0034016"	"RTS0034016"	"SNX16"	"TAP_H_WTA_v1.0"	"Endogenous"	"47412"	FALSE
"RTS0034017"	"RTS0034017"	"GAL3ST2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47413"	FALSE
"RTS0034018"	"RTS0034018"	"POPDC2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47414"	FALSE
"RTS0034019"	"RTS0034019"	"SAMSN1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47415"	FALSE
"RTS0034020"	"RTS0034020"	"GFRA4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47416"	FALSE
"RTS0034021"	"RTS0034021"	"EPB41L4A"	"TAP_H_WTA_v1.0"	"Endogenous"	"47417"	FALSE
"RTS0034022"	"RTS0034022"	"ELSPBP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47418"	FALSE
"RTS0034023"	"RTS0034023"	"LRRC4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47419"	FALSE
"RTS0034024"	"RTS0034024"	"TNMD"	"TAP_H_WTA_v1.0"	"Endogenous"	"47420"	FALSE
"RTS0034025"	"RTS0034025"	"CENPK"	"TAP_H_WTA_v1.0"	"Endogenous"	"47421"	FALSE
"RTS0034026"	"RTS0034026"	"NPFFR1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47422"	FALSE
"RTS0034027"	"RTS0034027"	"RTP4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47423"	FALSE
"RTS0034028"	"RTS0034028"	"CRLF2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47424"	FALSE
"RTS0034029"	"RTS0034029"	"MAGEF1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47425"	FALSE
"RTS0034030"	"RTS0034030"	"NPVF"	"TAP_H_WTA_v1.0"	"Endogenous"	"47426"	FALSE
"RTS0034031"	"RTS0034031"	"MOAP1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47427"	FALSE
"RTS0034032"	"RTS0034032"	"TMBIM1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47428"	FALSE
"RTS0034033"	"RTS0034033"	"VSIR"	"TAP_H_WTA_v1.0"	"Endogenous"	"47429"	FALSE
"RTS0034034"	"RTS0034034"	"SLC39A8"	"TAP_H_WTA_v1.0"	"Endogenous"	"47430"	FALSE
"RTS0034035"	"RTS0034035"	"DUS1L"	"TAP_H_WTA_v1.0"	"Endogenous"	"47431"	FALSE
"RTS0034036"	"RTS0034036"	"RRAGC"	"TAP_H_WTA_v1.0"	"Endogenous"	"47432"	FALSE
"RTS0034037"	"RTS0034037"	"FN3K"	"TAP_H_WTA_v1.0"	"Endogenous"	"47433"	FALSE
"RTS0034038"	"RTS0034038"	"ADGRL4"	"TAP_H_WTA_v1.0"	"Endogenous"	"47434"	FALSE
"RTS0034039"	"RTS0034039"	"DMRTA1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47435"	FALSE
"RTS0034040"	"RTS0034040"	"MRPL46"	"TAP_H_WTA_v1.0"	"Endogenous"	"47436"	FALSE
"RTS0034041"	"RTS0034041"	"LIN7B"	"TAP_H_WTA_v1.0"	"Endogenous"	"47437"	FALSE
"RTS0034042"	"RTS0034042"	"XYLT1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47438"	FALSE
"RTS0034043"	"RTS0034043"	"XYLT2"	"TAP_H_WTA_v1.0"	"Endogenous"	"47439"	FALSE
"RTS0034044"	"RTS0034044"	"IFIH1"	"TAP_H_WTA_v1.0"	"Endogenous"	"47440"	FALSE
"RTS0034045"	"RTS0034045"	"TCTA"	"TAP_H_WTA_v1.0"	"Endogenous"	"47441"	FALSE
"RTS0034047"	"RTS0034047"	"EDAR"	"TAP_H_WTA_v1.0"	"Endogenous"	"47442"	FALSE
"RTS0034048"	"RTS0034048"	"RAB38"	"TAP_H_WTA_v1.0"	"Endogenous"	"47443"	FALSE
"RTS0034049"	"RTS0034049"	"C11orf24"	"TAP_H_WTA_v1.0"	"Endogenous"	"47444"	FALSE
